order_id,customer_id,customer_name,product,quantity,unit_price,order_date,status,country
770,52,Alex Solis,Monitor,6,735.42,2026-02-15,,
771,1,Amanda Sawyer,Headset,3,665.45,2025-08-01,pending,GR
772,66,Felicia Porter,Monitor,4,233.86,2025-12-24,pending,IT
773,78,David Lane,Laptop,4,627.77,2025-09-28,cancelled,GR
774,62,Debbie Washington,Keyboard,8,323.95,2026-04-16,pending,FR
775,3,Mr. Andrew Kim,Mouse,1,200.55,2026-02-13,pending,DE
776,81,Angela Torres,Headset,1,1337.29,2025-12-25,pending,GR
777,22,Elizabeth Pratt,Monitor,3,779.79,2025-12-14,,
778,73,Angela Williams,Laptop,5,1421.41,2026-02-27,pending,FR
779,78,Teresa Myers,Keyboard,8,264.14,2026-05-29,,
780,19,Malik Lester,Headset,3,938.59,2025-09-12,cancelled,DE
781,93,David Harrison,Monitor,8,898.83,2026-04-01,completed,DE
782,49,Paul Butler,Keyboard,3,171.77,2025-08-05,pending,
783,65,Stephen Robinson,Keyboard,3,912.21,2025-09-01,pending,FR
784,79,Jodi Berger,Headset,1,1317.85,2025-11-15,completed,GR
785,62,William Harris,Mouse,10,813.54,2026-05-11,completed,FR
786,67,Daniel Miller,Keyboard,6,1313.49,2025-08-25,,DE
787,62,Justin Miller,Keyboard,6,887.68,2025-07-28,completed,FR
788,18,Jesse Martinez,Monitor,8,1151.13,2026-04-08,completed,IT
789,77,Linda Lester,Headset,7,394.13,2026-01-24,completed,GR
790,74,Amanda Burton,Headset,2,784.45,2025-12-08,,DE
791,89,Maria Franklin,Monitor,7,549.78,2025-10-25,pending,FR
792,84,Andrea Mathis,Headset,5,399.34,2026-05-01,,
793,47,Lisa Paul,Headset,5,1487.78,2026-05-05,,DE
794,53,Chelsea Weber,Headset,9,728.88,2026-06-20,cancelled,
795,72,Donna Martin,Keyboard,5,1482.88,2026-03-12,cancelled,FR
796,95,Ashlee Carter,Mouse,2,1124.24,2025-07-25,,DE
797,13,Erin Higgins,Mouse,9,606.84,2025-08-30,cancelled,
798,79,Jordan Hudson,Laptop,3,589.76,2025-09-09,completed,GR
799,19,Frank Smith Jr.,Keyboard,10,658.71,2025-11-21,completed,IT
800,29,Tiffany Long,Monitor,2,917.45,2026-04-03,,FR
801,79,Douglas Johnson,Headset,5,1070.29,2025-08-03,completed,DE
802,82,David Wilson,Keyboard,8,25.96,2026-04-19,cancelled,DE
803,5,Tiffany Kennedy,Headset,9,778.56,2026-05-18,pending,
804,22,Tyler Washington,Laptop,6,366.49,2026-07-10,completed,DE
805,12,Hannah Murillo,Monitor,7,536.16,2025-12-12,,FR
806,76,Carlos Pace,Mouse,9,32.9,2025-12-06,completed,GR
807,71,Brooke Duncan,Monitor,9,1373.36,2026-03-16,cancelled,IT
808,36,Carla Wu,Mouse,10,1444.96,2026-01-01,,FR
809,74,Joseph Campbell,Laptop,5,270.8,2026-01-08,completed,
810,10,Anthony Camacho,Headset,5,516.55,2025-10-05,completed,
811,33,Adrian Stephenson,Headset,10,382.71,2026-07-04,,FR
812,73,Heather Cain,Keyboard,4,1138.64,2025-12-31,,FR
813,76,Jennifer Carter,Laptop,8,183.24,2025-08-24,completed,FR
814,82,Lindsey Rollins,Mouse,4,1202.24,2025-08-10,,IT
815,67,Benjamin Werner,Headset,1,1054.22,2026-05-20,cancelled,DE
816,37,Scott Matthews,Laptop,7,1013.81,2026-02-27,cancelled,GR
817,71,Brian Brown,Mouse,8,477.67,2026-01-30,pending,
818,35,Caleb Miller,Mouse,4,753.51,2026-07-20,pending,DE
819,95,Sarah Travis,Mouse,5,318.1,2025-08-02,pending,DE
820,80,Carl Simon,Monitor,3,1170.62,2025-11-07,completed,GR
821,87,Troy Jordan,Keyboard,10,19.87,2026-07-03,completed,FR
822,48,Mr. Gregory Shea,Headset,6,743.59,2026-05-08,cancelled,FR
823,24,Lindsey Banks,Headset,5,602.84,2026-03-11,pending,GR
824,68,Taylor Martin,Keyboard,8,1410.09,2026-04-11,completed,
825,45,Ian Robertson,Keyboard,3,691.22,2026-05-08,completed,
826,59,Anthony Hernandez,Monitor,1,27.61,2026-03-14,pending,FR
827,75,Ryan Obrien,Laptop,6,548.79,2026-04-27,cancelled,DE
828,71,Sarah Gibbs,Monitor,4,411.42,2025-08-07,cancelled,IT
829,24,Nicole Williams,Keyboard,7,323.69,2026-07-06,cancelled,IT
830,52,Sabrina Diaz,Monitor,8,278.03,2025-08-14,pending,
831,88,Jennifer Fox,Mouse,2,1084.02,2026-01-31,pending,
832,56,Erin Huber,Keyboard,4,227.31,2025-08-27,pending,FR
833,2,James Buck,Mouse,7,754.4,2026-06-01,cancelled,FR
834,39,Brett Smith,Monitor,9,1289.17,2026-07-17,completed,FR
835,13,Justin Nichols,Mouse,1,331.05,2025-09-18,cancelled,FR
836,81,Lori Rosales,Laptop,8,1119.44,2026-02-20,cancelled,IT
837,47,Alicia Schmidt,Headset,9,1398.45,2025-08-14,cancelled,IT
838,3,Randy Davis,Keyboard,2,533.12,2026-03-16,pending,
839,74,Danielle Roberts,Headset,3,1469.27,2025-11-29,cancelled,IT
840,42,Lisa Sanders,Headset,8,1164.37,2025-09-18,,GR
841,49,Richard Edwards,Headset,5,700.99,2025-12-05,pending,DE
842,82,Brandon Medina,Monitor,7,950.6,2026-05-20,,GR
843,11,John Curry,Mouse,6,350.04,2025-12-03,cancelled,IT
844,91,Steven Booth,Monitor,10,970.52,2025-10-08,cancelled,FR
845,100,Miranda Blake,Monitor,10,786.19,2025-12-10,,FR
846,22,Evan Morris,Mouse,1,196.31,2025-12-27,pending,IT
847,96,Lorraine Porter,Laptop,4,258.7,2025-11-30,completed,GR
848,9,Regina Mata,Keyboard,9,90.2,2026-02-27,,
849,98,Samuel Marks,Laptop,2,401.05,2026-01-27,pending,GR
850,84,Barbara Fischer,Keyboard,5,351.74,2025-10-11,cancelled,FR
851,81,Melissa Orr,Mouse,3,794.85,2025-09-04,pending,GR
852,5,Valerie Thompson,Monitor,6,1297.72,2026-06-19,,
853,35,Katelyn Gomez,Headset,8,211.32,2025-08-23,pending,
854,77,Meghan Moore,Keyboard,10,658.12,2026-02-13,cancelled,IT
855,62,Bianca Pena,Headset,4,1209.01,2025-08-16,,IT
856,47,William Le Jr.,Keyboard,5,242.02,2025-12-08,completed,GR
857,67,Tommy Taylor,Mouse,6,437.28,2026-04-23,completed,FR
858,97,Patrick Obrien,Keyboard,5,23.61,2025-08-12,,IT
859,77,Nicholas Russo,Mouse,1,826.84,2026-04-25,pending,FR
860,72,Jose Huber,Keyboard,7,382.35,2026-04-21,,FR
861,29,Joseph Williams,Monitor,2,639.14,2026-02-23,pending,
862,98,Christopher Henderson,Headset,5,434.17,2026-02-24,cancelled,FR
863,25,Kathryn Mack,Laptop,3,213.57,2026-05-21,completed,FR
864,80,Julie Kaufman,Keyboard,5,1053.7,2025-09-26,,DE
865,42,Rachael Davis,Laptop,3,83.95,2026-03-04,completed,DE
866,14,Jerry Sullivan,Monitor,5,196.31,2026-03-27,,GR
867,30,Kimberly Henderson,Laptop,3,31.94,2026-02-16,pending,IT
868,54,Karen Hardy,Monitor,8,1496.97,2026-04-06,,GR
869,43,Randall Joseph,Laptop,3,93.5,2025-09-16,,GR
870,70,Marie Allen,Keyboard,3,296.37,2026-01-07,cancelled,FR
871,2,Andrew Kim,Laptop,4,583.35,2025-08-23,,DE
872,95,Melvin Bauer,Laptop,4,696.64,2025-12-16,completed,
873,86,Amanda Scott,Mouse,8,589.79,2026-01-29,cancelled,IT
874,21,Krystal Mathis,Laptop,9,786.18,2026-05-19,cancelled,FR
875,82,Anna Evans,Monitor,4,547.04,2025-10-10,completed,DE
876,15,Tammy Jackson,Mouse,7,493.53,2026-01-26,pending,IT
877,75,Cynthia Kane,Laptop,7,1185.82,2026-04-03,completed,GR
878,75,Andrew Matthews,Keyboard,10,240.94,2026-04-06,completed,DE
879,21,Charles Miller,Keyboard,2,1032.06,2025-08-03,cancelled,GR
880,8,John Howard,Monitor,3,1054.98,2026-03-08,completed,DE
881,63,Leslie Riley,Mouse,6,1472.7,2025-09-09,cancelled,FR
882,94,Bradley Durham,Mouse,1,1036.98,2026-04-03,cancelled,DE
883,33,Natasha Hart,Laptop,8,1062.87,2026-01-06,cancelled,
884,90,Joseph Crane,Keyboard,4,854.39,2025-12-14,cancelled,IT
885,94,Nicholas Norris,Keyboard,5,1302.82,2026-04-19,pending,GR
886,68,Todd Ortiz,Mouse,8,450.55,2026-05-19,cancelled,
887,47,Brittney Bell,Keyboard,1,1166.12,2025-09-10,,DE
888,3,Shawn Mayer,Headset,6,1166.26,2025-09-28,pending,IT
889,93,Tracy Castillo,Laptop,9,1230.38,2026-03-12,pending,
890,88,Julie Ward,Keyboard,9,239.66,2026-02-28,cancelled,IT
891,53,Justin Cruz PhD,Monitor,2,153.42,2026-04-04,completed,GR
892,17,Angel Hammond,Mouse,1,311.1,2025-10-16,,DE
893,13,William Griffin,Laptop,10,966.21,2026-06-26,,FR
894,68,Makayla Smith,Headset,10,391.35,2025-11-28,cancelled,DE
895,78,Raymond Gray,Laptop,1,1396.01,2025-07-25,pending,FR
896,11,Megan Myers,Keyboard,1,547.78,2025-12-03,,IT
897,91,Darrell Black,Laptop,10,406.07,2026-05-29,completed,GR
898,39,Joseph Hernandez,Laptop,4,1441.27,2026-04-01,completed,GR
899,93,Robert Daniels,Mouse,9,584.14,2025-11-12,pending,
900,85,Timothy Williams,Mouse,10,941.73,2025-11-06,pending,
901,96,Donald Stephens,Headset,7,1121.7,2025-10-20,cancelled,FR
902,90,Rhonda Roberts,Keyboard,2,258.55,2025-09-06,pending,
903,52,Joseph Martinez,Headset,6,989.72,2025-09-01,,IT
904,41,Jessica Reed,Headset,6,1268.83,2026-05-05,,FR
905,93,Kimberly Williams,Monitor,10,368.68,2025-10-28,pending,FR
906,99,Lauren Greene,Headset,5,546.41,2025-10-08,,FR
907,51,Nicole Reed,Laptop,1,1474.61,2026-01-23,completed,
908,18,Johnny Riddle,Monitor,1,457.5,2026-06-05,pending,DE
909,41,Jeffery Brown,Laptop,5,1379.48,2026-01-06,pending,GR
910,5,Matthew Walls,Keyboard,6,242.6,2025-07-29,cancelled,IT
911,75,Michael Swanson,Mouse,4,391.8,2026-04-10,cancelled,GR
912,74,Emily Reyes,Keyboard,10,1377.64,2026-05-22,completed,IT
913,62,James Gordon,Mouse,8,1240.3,2025-10-14,completed,
914,83,Vicki Mitchell,Monitor,1,1098.88,2026-03-18,,GR
915,100,Michael Castillo,Laptop,6,528.42,2026-03-16,,FR
916,16,Nicole Leach,Mouse,10,1393.69,2026-04-25,,GR
917,40,Elizabeth Rodriguez,Headset,1,485.78,2026-02-01,pending,IT
918,65,Logan Gardner Jr.,Mouse,3,85.27,2026-03-09,,FR
919,97,Kevin Smith,Headset,10,762.05,2026-05-12,pending,FR
920,38,Nicole Huffman,Keyboard,3,206.96,2026-01-31,completed,FR
921,74,Mary Phillips,Laptop,9,604.8,2026-03-20,completed,FR
922,65,Troy Villanueva,Keyboard,3,1145.43,2026-07-07,,
923,26,Bryan Anderson,Keyboard,7,981.85,2025-10-22,pending,
924,79,Casey Vaughan,Headset,4,371.05,2026-06-02,cancelled,FR
925,42,Lori Obrien,Headset,2,177.67,2025-11-30,,FR
926,47,Susan Whitaker,Monitor,4,487.9,2026-05-07,completed,IT
927,22,Melinda Allen,Monitor,10,1234.16,2026-05-13,,
928,19,William Haas,Keyboard,1,1387.08,2026-04-10,pending,DE
929,88,Randall Cortez,Monitor,3,1139.02,2025-08-16,completed,GR
930,95,Justin Marshall,Laptop,4,1423.92,2025-09-09,pending,IT
931,2,David Tran,Monitor,2,464.63,2026-02-07,,GR
932,43,Marcus Mcclure,Mouse,9,325.69,2026-01-04,cancelled,
933,62,Nicholas Livingston,Headset,3,1045.66,2026-02-06,completed,FR
934,75,Hannah Cook DVM,Headset,1,390.63,2025-08-21,completed,IT
935,26,Ann Barnes,Headset,5,89.1,2025-11-22,completed,GR
936,50,Angela Butler,Monitor,6,1297.78,2026-07-11,completed,IT
937,84,Cory Boyd,Keyboard,4,1469.89,2025-10-26,completed,IT
938,63,Andrew Raymond,Headset,9,141.15,2026-05-03,pending,
939,59,Mrs. Margaret Espinoza,Headset,1,69.23,2026-04-14,cancelled,IT
940,63,Bob Reid,Keyboard,3,37.37,2025-10-27,cancelled,IT
941,81,Kathryn Newton,Monitor,4,1494.03,2025-10-07,cancelled,GR
942,81,Frank Cox,Monitor,7,1336.7,2025-11-18,completed,
943,36,Angela Dean,Mouse,3,519.26,2025-12-31,,DE
944,12,Sara Smith MD,Keyboard,9,1441.3,2025-08-01,pending,FR
945,31,Casey Gonzales,Headset,3,645.43,2026-04-06,cancelled,
946,43,Tammy Noble,Keyboard,9,206.34,2025-08-20,pending,
947,70,Elizabeth Knight,Mouse,3,470.41,2026-01-16,pending,FR
948,99,Allison Sanders,Mouse,10,1376.5,2026-07-22,cancelled,GR
949,72,Gregory Jackson,Headset,2,284.36,2026-06-20,pending,GR
950,98,Jessica Bradford,Monitor,7,1442.18,2026-04-06,cancelled,FR
951,96,Molly Nguyen,Monitor,3,1170.87,2026-06-21,completed,DE
952,24,Kathryn Holland,Laptop,10,929.25,2025-08-12,pending,
953,30,Christina Harris,Mouse,1,545.3,2025-12-01,,DE
954,65,Sherry Bernard,Headset,8,1070.91,2026-07-24,cancelled,DE
955,50,Bernard Whitney,Keyboard,8,214.89,2025-09-26,pending,DE
956,5,Jody Murphy,Keyboard,1,1388.9,2026-03-07,,DE
957,96,Terry Green,Mouse,4,108.54,2026-05-02,,
958,63,Brandy Parrish,Monitor,8,1332.5,2026-05-17,,FR
959,100,Blake Brewer,Laptop,10,1105.64,2025-12-11,,IT
960,51,Thomas Brooks,Headset,10,894.77,2026-01-17,completed,
961,14,Kyle Hampton,Keyboard,8,1242.25,2026-05-18,completed,DE
962,67,Laura Haley,Headset,7,1475.91,2026-06-08,completed,
963,50,Matthew Garza,Headset,1,292.88,2025-10-09,,FR
964,39,Kristina Green,Monitor,8,258.07,2026-03-30,cancelled,
965,7,Denise Boyd,Headset,3,700.73,2025-10-30,,GR
966,93,Walter Thomas,Headset,2,277.86,2025-07-26,pending,FR
967,53,Karen Ortiz,Monitor,8,47.12,2026-02-11,,
968,92,Randall Hughes,Mouse,8,144.37,2025-12-19,cancelled,DE
969,92,Jesse Frye,Laptop,2,180.11,2026-03-04,,IT
970,11,Brandon Carpenter,Headset,7,1093.04,2026-03-01,pending,FR
971,71,Taylor Skinner,Keyboard,1,1154.71,2025-12-22,cancelled,
972,85,David Hansen,Mouse,3,1304.54,2026-02-18,pending,GR
973,54,Kristine Hayden,Monitor,5,1097.94,2026-03-08,,IT
974,81,Melissa Griffin,Mouse,2,1348.83,2025-10-05,pending,GR
975,80,Jason Hoffman,Monitor,1,693.38,2026-02-01,,
976,1,Heather Sullivan,Headset,8,364.44,2026-01-28,,FR
977,53,Christopher Morrison,Keyboard,2,905.81,2026-02-22,completed,DE
978,71,Reginald Melendez,Monitor,10,946.67,2026-04-09,pending,GR
979,24,Chloe Glover,Mouse,1,983.38,2026-06-08,completed,DE
980,5,Matthew Drake,Headset,10,454.68,2026-06-23,completed,GR
981,14,Nina French DDS,Keyboard,3,250.39,2025-11-23,cancelled,
982,85,Christina Turner,Headset,10,1183.09,2026-05-22,pending,FR
983,96,Todd Davis,Headset,6,1397.9,2025-10-07,completed,IT
984,42,Stephen Davis,Monitor,7,1232.19,2025-10-10,,
985,9,William Wood,Monitor,8,210.47,2025-10-28,cancelled,IT
986,68,Russell Sims,Keyboard,9,322.67,2026-04-23,pending,
987,8,Randy Moore,Laptop,10,1097.3,2026-02-19,completed,FR
988,93,Mark Johnson,Headset,5,646.31,2026-01-29,cancelled,IT
989,68,Scott Atkins,Headset,10,537.24,2025-09-01,pending,
990,73,Ms. Crystal Carter,Keyboard,9,1096.49,2026-02-23,,FR
991,24,Cole Crawford,Headset,4,1065.79,2026-04-23,pending,GR
992,16,Gregory Nash,Laptop,8,941.94,2025-12-13,completed,DE
993,79,Anthony Shelton,Keyboard,7,77.78,2025-09-11,cancelled,
994,82,Beth Santiago,Mouse,1,964.52,2026-07-20,cancelled,IT
995,9,Sarah Nunez,Monitor,5,764.97,2026-02-03,cancelled,GR
996,15,Michelle Smith,Monitor,6,600.11,2025-09-13,completed,DE
997,25,Douglas Fisher,Monitor,6,1384.2,2025-08-25,,FR
998,5,Lynn Spence,Mouse,8,241.53,2026-06-20,,
999,43,Nathaniel Lee,Keyboard,7,1392.41,2025-09-25,completed,
1000,39,Heather Wheeler,Headset,6,837.21,2025-08-09,completed,DE
